id_municipio,sigla_uf,regiao,taxa_alfabetizacao,prob_risco
3161809,MG,Sudeste,78.82,0.011827966967376402
2300754,CE,Nordeste,82.28,0.011824645548459587
3204708,ES,Sudeste,80.69,0.011809068283645701
3170651,MG,Sudeste,89.89,0.011805648024648075
2105922,MA,Nordeste,78.44,0.011802812641587137
4113700,PR,Sul,72.99,0.011777382567992586
3102803,MG,Sudeste,67.03,0.01176286614440275
4102109,PR,Sul,75.21,0.01176214097199967
5204557,GO,Centro-Oeste,60.87,0.01175314449845114
2106003,MA,Nordeste,90.91,0.011733758617962428
2615904,PE,Nordeste,82.52,0.011719002370474336
4103024,PR,Sul,93.1,0.011716456367116695
5208806,GO,Centro-Oeste,81.01,0.011696716316667622
3154309,MG,Sudeste,61.12,0.0116717816729685
3125408,MG,Sudeste,79.38,0.011667364942916944
4104808,PR,Sul,74.34,0.011638190097777194
4115002,PR,Sul,75.36,0.01161621443585681
4105508,PR,Sul,74.95,0.011551232297224387
3126752,MG,Sudeste,63.78,0.011548929587195157
3160009,MG,Sudeste,45.65,0.0115466667652732
4206405,SC,Sul,83.69,0.011546355025576955
5204102,GO,Centro-Oeste,78.35,0.011528585764226731
3124203,MG,Sudeste,61.52,0.011522409761869253
3528205,SP,Sudeste,72.5,0.011522164389107864
4104907,PR,Sul,74.56,0.011502655346804282
3155801,MG,Sudeste,78.55,0.011496412452303845
3556008,SP,Sudeste,65.68,0.011483360587894618
4104402,PR,Sul,85.54,0.011474621159355563
4117008,PR,Sul,79.65,0.011447099528578997
3128105,MG,Sudeste,80.4,0.011431163378222937
4120309,PR,Sul,75.0,0.01143007620714822
5205208,GO,Centro-Oeste,87.17,0.011415946381002842
5104203,MT,Centro-Oeste,84.49,0.0113850009626217
3135902,MG,Sudeste,81.14,0.011371139251160076
3144508,MG,Sudeste,85.36,0.01136900387803074
3121100,MG,Sudeste,93.02,0.011357321557631927
3201704,ES,Sudeste,84.19,0.011355242132357016
3114907,MG,Sudeste,94.12,0.011348736601895263
3163706,MG,Sudeste,85.37,0.01133852595872521
2602506,PE,Nordeste,79.05,0.011321612030620952
5201504,GO,Centro-Oeste,65.8,0.011274137902828512
3165305,MG,Sudeste,81.64,0.011204929023056413
4128609,PR,Sul,67.29,0.011200586299150616
3165909,MG,Sudeste,90.34,0.011195026742515959
5218102,GO,Centro-Oeste,76.08,0.011180854003408076
2202729,PI,Nordeste,87.68,0.011171048905744317
4113205,PR,Sul,74.83,0.011164649082229893
3132008,MG,Sudeste,100.0,0.011151933428766901
3506201,SP,Sudeste,84.11,0.011115668964432689
4118709,PR,Sul,84.51,0.011114941101859106
5207352,GO,Centro-Oeste,90.91,0.011106921156207487
4111209,PR,Sul,75.37,0.01108103207187593
3204104,ES,Sudeste,82.38,0.011079717910915096
4125456,PR,Sul,74.36,0.011079419037085975
5000856,MS,Centro-Oeste,86.52,0.011044251660980194
3202009,ES,Sudeste,81.34,0.010994062931263317
4115358,PR,Sul,76.69,0.010934382619780757
3168002,MG,Sudeste,86.34,0.010915461133424863
3162708,MG,Sudeste,87.33,0.010910670580252965
3526001,SP,Sudeste,80.44,0.01089526506584589
3200607,ES,Sudeste,74.36,0.010894131385373535
4119004,PR,Sul,88.78,0.010886935635080315
3144706,MG,Sudeste,72.22,0.010881286940503245
4123105,PR,Sul,91.5,0.010876712553457858
2200202,PI,Nordeste,91.98,0.010864154696959357
4104709,PR,Sul,66.18,0.0108523305503472
5221403,GO,Centro-Oeste,77.21,0.010788229519700224
3504800,SP,Sudeste,83.51,0.010765432320397858
3140308,MG,Sudeste,70.98,0.010754358469230334
3109907,MG,Sudeste,72.48,0.010729288445605152
4200754,SC,Sul,85.18,0.010716299752979193
2311306,CE,Nordeste,92.49,0.010716208813293542
3168101,MG,Sudeste,79.68,0.01066291799776605
3101300,MG,Sudeste,89.66,0.010654394705504066
3166907,MG,Sudeste,80.88,0.010615471747775548
3202454,ES,Sudeste,82.36,0.010614445427264908
4126603,PR,Sul,82.88,0.010609567985913728
3109808,MG,Sudeste,94.74,0.010603953178269634
2311207,CE,Nordeste,91.04,0.010590473253529398
4124608,PR,Sul,73.36,0.010589751278971597
3164704,MG,Sudeste,81.09,0.010548911473886865
5217401,GO,Centro-Oeste,80.88,0.010514975484989508
5221601,GO,Centro-Oeste,76.87,0.010495009819882906
4112108,PR,Sul,68.64,0.010481325583182417
3169901,MG,Sudeste,79.09,0.010474043726439864
5200829,GO,Centro-Oeste,89.83,0.010450784100050672
2202026,PI,Nordeste,98.33,0.010449282865722297
2611533,PE,Nordeste,87.04,0.010444098944287671
4127700,PR,Sul,81.69,0.010429149267595727
4117453,PR,Sul,90.05,0.010424097947890029
