id_municipio,ano,sigla_uf,regiao,prob_atingir_meta,prob_risco,atingiu_observado
4100400,2024,PR,Sul,0.0018843682365933291,0.9981156317634067,0
1503457,2024,PA,Norte,0.001885761648981949,0.9981142383510181,0
3119302,2024,MG,Sudeste,0.0018912370472826605,0.9981087629527173,1
3135704,2024,MG,Sudeste,0.0018988559875576612,0.9981011440124423,1
2708402,2024,AL,Nordeste,0.0018998302281154507,0.9981001697718845,0
3515194,2024,SP,Sudeste,0.0019087135232071014,0.9980912864767929,0
3556602,2024,SP,Sudeste,0.0019089904053884621,0.9980910095946115,0
2604106,2024,PE,Nordeste,0.0019096207223080767,0.998090379277692,0
3532306,2024,SP,Sudeste,0.0019130599981482099,0.9980869400018518,1
1302504,2024,AM,Norte,0.0019138567042546208,0.9980861432957454,0
5002951,2024,MS,Centro-Oeste,0.0019151240953697152,0.9980848759046302,1
2111078,2024,MA,Nordeste,0.001915390725632649,0.9980846092743674,1
3305604,2024,RJ,Sudeste,0.001922175652537398,0.9980778243474626,0
3518107,2024,SP,Sudeste,0.0019241958946344456,0.9980758041053656,0
2709202,2024,AL,Nordeste,0.0019243677455331105,0.9980756322544669,1
2403608,2024,RN,Nordeste,0.0019256677702236306,0.9980743322297764,0
3150570,2024,MG,Sudeste,0.0019271719057557277,0.9980728280942442,1
2911709,2024,BA,Nordeste,0.0019314234610030736,0.9980685765389969,0
3554953,2024,SP,Sudeste,0.0019356297702407574,0.9980643702297592,0
1715507,2024,TO,Norte,0.00193681304366378,0.9980631869563362,0
1501709,2024,PA,Norte,0.0019396175510053898,0.9980603824489946,0
1304203,2024,AM,Norte,0.001942913155665896,0.9980570868443341,0
1301902,2024,AM,Norte,0.0019569106562875023,0.9980430893437126,0
3507209,2024,SP,Sudeste,0.0019592550594717127,0.9980407449405283,0
3154309,2024,MG,Sudeste,0.001961338404614534,0.9980386615953855,0
1508308,2024,PA,Norte,0.0019652575544054523,0.9980347424455945,0
3127057,2024,MG,Sudeste,0.0019654712275730454,0.9980345287724269,1
5105507,2024,MT,Centro-Oeste,0.0019800993871151498,0.9980199006128848,0
1300607,2024,AM,Norte,0.0019810012132060227,0.998018998786794,0
3502754,2024,SP,Sudeste,0.0019816327850511813,0.9980183672149489,0
2204352,2024,PI,Nordeste,0.0019849047971741214,0.9980150952028258,1
3301306,2024,RJ,Sudeste,0.0019872530588659174,0.9980127469411341,0
1304062,2024,AM,Norte,0.0020006460082505747,0.9979993539917494,0
2112506,2024,MA,Nordeste,0.0020048939940310847,0.997995106005969,1
4302501,2024,RS,Sul,0.0020103337891170417,0.9979896662108829,0
3157708,2024,MG,Sudeste,0.0020105539998695,0.9979894460001305,0
3555000,2024,SP,Sudeste,0.0020253478589897884,0.9979746521410102,0
2708709,2024,AL,Nordeste,0.0020312992225896926,0.9979687007774103,1
3514908,2024,SP,Sudeste,0.002032991824160376,0.9979670081758396,0
3554102,2024,SP,Sudeste,0.0020343284096908604,0.9979656715903091,0
2931608,2024,BA,Nordeste,0.0020481466628571037,0.9979518533371429,0
5104906,2024,MT,Centro-Oeste,0.002055363917764178,0.9979446360822358,0
2901304,2024,BA,Nordeste,0.0020617882774971266,0.9979382117225029,0
3150307,2024,MG,Sudeste,0.0020715731818731925,0.9979284268181268,1
2513406,2024,PB,Nordeste,0.002071611909500013,0.9979283880905,0
1701309,2024,TO,Norte,0.002074618084637075,0.997925381915363,1
3110509,2024,MG,Sudeste,0.0020777197214599057,0.9979222802785401,0
3555307,2024,SP,Sudeste,0.00207926755917413,0.9979207324408259,1
3520202,2024,SP,Sudeste,0.00207946822227165,0.9979205317777283,0
2512705,2024,PB,Nordeste,0.00208112135025512,0.9979188786497449,0
2923605,2024,BA,Nordeste,0.0020846073695989153,0.9979153926304011,0
4310413,2024,RS,Sul,0.002085579665764132,0.9979144203342358,0
3530409,2024,SP,Sudeste,0.002088887109779687,0.9979111128902203,0
4302238,2024,RS,Sul,0.0020956657579560825,0.9979043342420439,0
2102374,2024,MA,Nordeste,0.0021028184236865583,0.9978971815763135,1
2615003,2024,PE,Nordeste,0.0021051511224593382,0.9978948488775407,0
3514106,2024,SP,Sudeste,0.0021091052003444372,0.9978908947996555,0
4318309,2024,RS,Sul,0.0021157946097846822,0.9978842053902153,0
4212304,2024,SC,Sul,0.0021265780971830785,0.9978734219028169,0
2405801,2024,RN,Nordeste,0.0021349678393383672,0.9978650321606616,0
2400604,2024,RN,Nordeste,0.002136316849581962,0.9978636831504181,0
3522406,2024,SP,Sudeste,0.002141847372596645,0.9978581526274034,0
3548609,2024,SP,Sudeste,0.002147592540797378,0.9978524074592027,0
2505279,2024,PB,Nordeste,0.002153992973884451,0.9978460070261156,0
1501600,2024,PA,Norte,0.002160975430226706,0.9978390245697732,0
3300209,2024,RJ,Sudeste,0.002166860166877972,0.997833139833122,0
4301875,2024,RS,Sul,0.00216700055791513,0.9978329994420849,0
2614501,2024,PE,Nordeste,0.0021685054537688374,0.9978314945462312,0
1503408,2024,PA,Norte,0.0021701749960195763,0.9978298250039804,1
5218003,2024,GO,Centro-Oeste,0.002171268260147586,0.9978287317398524,0
2603207,2024,PE,Nordeste,0.0021854856280770045,0.997814514371923,1
2203909,2024,PI,Nordeste,0.002192496442057683,0.9978075035579423,0
2601052,2024,PE,Nordeste,0.002193348332093691,0.9978066516679063,0
3548500,2024,SP,Sudeste,0.002197687779557215,0.9978023122204428,0
3141504,2024,MG,Sudeste,0.0022042494859802002,0.9977957505140198,0
2933406,2024,BA,Nordeste,0.0022297255382352312,0.9977702744617648,0
1200336,2024,AC,Norte,0.0022343670364494026,0.9977656329635506,0
4202503,2024,SC,Sul,0.0022397715404956493,0.9977602284595044,0
2903102,2024,BA,Nordeste,0.002242067624541211,0.9977579323754587,0
3538709,2024,SP,Sudeste,0.0022437066349708626,0.9977562933650291,0
3551108,2024,SP,Sudeste,0.0022456855207959427,0.997754314479204,0
2502151,2024,PB,Nordeste,0.002277710249611837,0.9977222897503881,0
2202406,2024,PI,Nordeste,0.0022781117575477396,0.9977218882424522,0
2931004,2024,BA,Nordeste,0.002284747983724395,0.9977152520162756,0
5107909,2024,MT,Centro-Oeste,0.0022887343387829146,0.997711265661217,0
2101905,2024,MA,Nordeste,0.0023003598395431118,0.9976996401604569,1
5108501,2024,MT,Centro-Oeste,0.0023032968091691633,0.9976967031908308,1
2614303,2024,PE,Nordeste,0.002311051257809736,0.9976889487421903,1
3158508,2024,MG,Sudeste,0.0023111790004813767,0.9976888209995186,1
2931202,2024,BA,Nordeste,0.0023273164752190727,0.9976726835247809,0
2929503,2024,BA,Nordeste,0.0023350666452325855,0.9976649333547675,0
3522505,2024,SP,Sudeste,0.0023481073045917593,0.9976518926954082,0
3107000,2024,MG,Sudeste,0.0023697224033101018,0.9976302775966899,0
3117306,2024,MG,Sudeste,0.0023699438598966723,0.9976300561401034,0
3304607,2024,RJ,Sudeste,0.002371128916716013,0.997628871083284,0
3302056,2024,RJ,Sudeste,0.002372702470276544,0.9976272975297235,0
2613206,2024,PE,Nordeste,0.002379109253991526,0.9976208907460085,0
3304300,2024,RJ,Sudeste,0.0023799375893987108,0.9976200624106013,0
3555505,2024,SP,Sudeste,0.0023821165524154676,0.9976178834475845,0
2904001,2024,BA,Nordeste,0.002386889393573965,0.997613110606426,0
4203709,2024,SC,Sul,0.0023898479590500525,0.9976101520409499,0
3300258,2024,RJ,Sudeste,0.0023907262019816416,0.9976092737980183,0
1720499,2024,TO,Norte,0.0024070136556675233,0.9975929863443325,0
3525300,2024,SP,Sudeste,0.0024127244827921147,0.9975872755172079,0
3554805,2024,SP,Sudeste,0.0024183546969328007,0.9975816453030673,0
1503804,2024,PA,Norte,0.002420715604914993,0.997579284395085,0
3516002,2024,SP,Sudeste,0.002422749074405913,0.9975772509255941,0
2500502,2024,PB,Nordeste,0.0024233313655713097,0.9975766686344287,0
3305208,2024,RJ,Sudeste,0.0024278541463255824,0.9975721458536744,0
3137106,2024,MG,Sudeste,0.00243362096932778,0.9975663790306722,0
2903276,2024,BA,Nordeste,0.00243806514459487,0.9975619348554051,0
1713957,2024,TO,Norte,0.0024540135864549333,0.9975459864135451,1
3305752,2024,RJ,Sudeste,0.002458518445103629,0.9975414815548964,0
1701903,2024,TO,Norte,0.002463420179130475,0.9975365798208695,0
2921104,2024,BA,Nordeste,0.00247217049875086,0.9975278295012492,0
1100908,2024,RO,Norte,0.0024914738635469736,0.997508526136453,0
2405009,2024,RN,Nordeste,0.0025001650809492603,0.9974998349190507,0
3537008,2024,SP,Sudeste,0.002500650375520827,0.9974993496244792,0
4321600,2024,RS,Sul,0.002500761383624713,0.9974992386163752,0
2601904,2024,PE,Nordeste,0.002505372041246371,0.9974946279587537,0
2102903,2024,MA,Nordeste,0.0025055387557666622,0.9974944612442334,0
3155900,2024,MG,Sudeste,0.0025163257784696206,0.9974836742215304,0
5104807,2024,MT,Centro-Oeste,0.002520118998606273,0.9974798810013937,0
1500305,2024,PA,Norte,0.0025208076442718185,0.9974791923557281,0
2911204,2024,BA,Nordeste,0.0025232767907306646,0.9974767232092694,0
2406809,2024,RN,Nordeste,0.0025268467519214484,0.9974731532480785,0
3156601,2024,MG,Sudeste,0.0025401627289065435,0.9974598372710934,0
4304853,2024,RS,Sul,0.002553315985136578,0.9974466840148635,0
3513405,2024,SP,Sudeste,0.002561611738313849,0.9974383882616862,1
3539301,2024,SP,Sudeste,0.0025627696405889607,0.997437230359411,0
2208403,2024,PI,Nordeste,0.002567100353569273,0.9974328996464308,1
2600500,2024,PE,Nordeste,0.0025694195238955527,0.9974305804761044,0
3505906,2024,SP,Sudeste,0.0025779295731401743,0.9974220704268598,0
3520103,2024,SP,Sudeste,0.0025877974708234637,0.9974122025291765,0
2109205,2024,MA,Nordeste,0.0025881451214517723,0.9974118548785482,1
2921450,2024,BA,Nordeste,0.002591935390485544,0.9974080646095145,0
4322376,2024,RS,Sul,0.0025925014525904626,0.9974074985474095,0
3113701,2024,MG,Sudeste,0.00259598742730516,0.9974040125726948,0
2411106,2024,RN,Nordeste,0.002611109925231005,0.9973888900747689,0
3503802,2024,SP,Sudeste,0.00261492429506085,0.9973850757049392,0
3170404,2024,MG,Sudeste,0.0026197399308828515,0.9973802600691172,0
5103809,2024,MT,Centro-Oeste,0.0026218775934885295,0.9973781224065115,0
3504008,2024,SP,Sudeste,0.002624724868029432,0.9973752751319706,0
2604502,2024,PE,Nordeste,0.002625651824453022,0.9973743481755469,0
4319752,2024,RS,Sul,0.0026357913093743753,0.9973642086906256,0
1712454,2024,TO,Norte,0.0026366938361621906,0.9973633061638378,1
2507309,2024,PB,Nordeste,0.0026402807115864842,0.9973597192884135,1
2702702,2024,AL,Nordeste,0.0026420675464789985,0.997357932453521,0
2403251,2024,RN,Nordeste,0.0026586280907754715,0.9973413719092246,0
1505494,2024,PA,Norte,0.002665094850045373,0.9973349051499546,0
3140308,2024,MG,Sudeste,0.0026668899480196437,0.9973331100519803,1
1303700,2024,AM,Norte,0.0026757072996054566,0.9973242927003946,0
1100114,2024,RO,Norte,0.0026846605746476716,0.9973153394253523,0
2708907,2024,AL,Nordeste,0.0026852915783014955,0.9973147084216986,1
3156809,2024,MG,Sudeste,0.0026897738581329847,0.997310226141867,1
3300704,2024,RJ,Sudeste,0.002698347691159313,0.9973016523088407,0
2607802,2024,PE,Nordeste,0.002706862217771913,0.9972931377822281,0
2402501,2024,RN,Nordeste,0.002707441856699948,0.9972925581433001,0
3143708,2024,MG,Sudeste,0.0027108873564604427,0.9972891126435396,0
2503704,2024,PB,Nordeste,0.0027206503937852802,0.9972793496062147,0
1707405,2024,TO,Norte,0.0027264782354029485,0.997273521764597,0
2407500,2024,RN,Nordeste,0.0027273549593160766,0.9972726450406839,0
3519071,2024,SP,Sudeste,0.002728064276409994,0.99727193572359,0
4121356,2024,PR,Sul,0.0027394673185235545,0.9972605326814764,0
3161601,2024,MG,Sudeste,0.002745572990247682,0.9972544270097523,0
3142700,2024,MG,Sudeste,0.002746225821335203,0.9972537741786648,1
3151107,2024,MG,Sudeste,0.002749372085694049,0.997250627914306,0
2930006,2024,BA,Nordeste,0.0027499246362448072,0.9972500753637552,0
3515202,2024,SP,Sudeste,0.002752293260000023,0.99724770674,0
3544004,2024,SP,Sudeste,0.002764369480878151,0.9972356305191219,0
1718709,2024,TO,Norte,0.0027815806893081284,0.9972184193106919,1
3141009,2024,MG,Sudeste,0.002785008823561884,0.9972149911764381,0
1720101,2024,TO,Norte,0.002785091443443862,0.9972149085565561,0
1100346,2024,RO,Norte,0.002790241209681293,0.9972097587903187,1
1505809,2024,PA,Norte,0.002801767328828416,0.9971982326711716,0
5106307,2024,MT,Centro-Oeste,0.0028184947290561873,0.9971815052709438,1
2104073,2024,MA,Nordeste,0.002820207915797806,0.9971797920842022,0
4315305,2024,RS,Sul,0.002822778512884025,0.997177221487116,0
2609501,2024,PE,Nordeste,0.0028239457030688115,0.9971760542969312,0
2922607,2024,BA,Nordeste,0.0028339300108824114,0.9971660699891176,1
4122602,2024,PR,Sul,0.002839356696826081,0.9971606433031739,0
2914604,2024,BA,Nordeste,0.0028427265057880116,0.997157273494212,0
1101500,2024,RO,Norte,0.0028540113366815425,0.9971459886633185,0
4320677,2024,RS,Sul,0.002881844867795788,0.9971181551322043,0
5105606,2024,MT,Centro-Oeste,0.0028874968061496373,0.9971125031938504,0
3116001,2024,MG,Sudeste,0.002895063704973867,0.9971049362950262,0
3506102,2024,SP,Sudeste,0.002904102927450507,0.9970958970725495,0
3549805,2024,SP,Sudeste,0.002915588254195117,0.9970844117458049,0
2208007,2024,PI,Nordeste,0.0029265518229897344,0.9970734481770103,0
2801603,2024,SE,Nordeste,0.0029335246133323513,0.9970664753866676,1
2922003,2024,BA,Nordeste,0.0029374602431592204,0.9970625397568408,0
2927903,2024,BA,Nordeste,0.0029415351168459243,0.9970584648831541,0
2202208,2024,PI,Nordeste,0.0029482609038855062,0.9970517390961144,0
2706208,2024,AL,Nordeste,0.0029504888956676887,0.9970495111043323,1
2919959,2024,BA,Nordeste,0.002954132021168751,0.9970458679788312,0
2109601,2024,MA,Nordeste,0.0029574960678481216,0.9970425039321519,0
2910750,2024,BA,Nordeste,0.0029652769437628363,0.9970347230562372,0
2600203,2024,PE,Nordeste,0.0029663259340634964,0.9970336740659365,0
5107198,2024,MT,Centro-Oeste,0.0029689520201086075,0.9970310479798914,0
4316972,2024,RS,Sul,0.0029766110004088315,0.9970233889995912,0
2920502,2024,BA,Nordeste,0.002984234003965837,0.9970157659960341,0
2515104,2024,PB,Nordeste,0.002991830487828118,0.9970081695121719,0
3124302,2024,MG,Sudeste,0.002997753998136257,0.9970022460018637,0
3527702,2024,SP,Sudeste,0.00301526863658513,0.9969847313634149,0
1717503,2024,TO,Norte,0.003016491711082858,0.9969835082889171,1
2616209,2024,PE,Nordeste,0.0030171355120339953,0.996982864487966,0
2918902,2024,BA,Nordeste,0.0030226084364501494,0.9969773915635498,0
2104677,2024,MA,Nordeste,0.0030391589751455864,0.9969608410248544,0
2918506,2024,BA,Nordeste,0.003048059361029066,0.996951940638971,1
5108600,2024,MT,Centro-Oeste,0.0030602693527969427,0.9969397306472031,0
3157278,2024,MG,Sudeste,0.003070018626320657,0.9969299813736794,1
3166709,2024,MG,Sudeste,0.0030744549877907558,0.9969255450122092,1
3127339,2024,MG,Sudeste,0.0030745561068226527,0.9969254438931774,0
2400109,2024,RN,Nordeste,0.0030859258953740785,0.996914074104626,0
2917805,2024,BA,Nordeste,0.0030882519237839775,0.9969117480762161,1
2307304,2024,CE,Nordeste,0.0030971305135099824,0.99690286948649,0
2107902,2024,MA,Nordeste,0.003111830406854039,0.996888169593146,0
2504900,2024,PB,Nordeste,0.0031230373172706025,0.9968769626827294,0
3167202,2024,MG,Sudeste,0.0031232223133762457,0.9968767776866237,0
1506609,2024,PA,Norte,0.0031337543544175217,0.9968662456455825,0
2105427,2024,MA,Nordeste,0.003134457041415508,0.9968655429585845,0
1720804,2024,TO,Norte,0.0031479777029466737,0.9968520222970533,0
4309308,2024,RS,Sul,0.0031626320407335427,0.9968373679592665,0
4218954,2024,SC,Sul,0.0031697950361689667,0.996830204963831,0
